season_x,name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW,position,team_x,opp_team_name,Date,team
2017-18,Aaron Lennon,0,0,3,0,0.4,153,214,1,0,0.2,0.0,2018-01-01 17:30:00+00:00,28,12,0,0,0,0,22,0,5810,2.0,0.0,2.0,1,-209,127,336,54,True,0,22,MID,,Man United,01/01/18,Everton
2017-18,Aaron Mooy,0,0,12,0,8.8,172,215,3,0,3.5,18.0,2018-01-01 15:00:00+00:00,90,9,0,0,0,0,22,0,393723,0.0,3.0,8.0,2,-15386,13758,29144,54,False,0,22,MID,,Leicester,01/01/18,Huddersfield
2017-18,Aaron Ramsdale,0,0,0,0,0.0,549,212,0,0,0.0,0.0,2018-01-01 12:30:00+00:00,0,3,0,0,0,0,22,0,13820,2.0,2.0,0.0,0,4,368,364,40,False,0,22,GK,,Brighton,01/01/18,Bournemouth
2017-18,Adam Lallana,0,0,14,1,48.9,228,213,0,0,10.4,14.4,2018-01-01 15:00:00+00:00,85,4,0,0,0,0,22,0,17964,2.0,1.0,41.0,3,31,301,270,73,False,0,22,MID,,Burnley,01/01/18,Liverpool
2017-18,Adam Smith,1,2,29,0,27.6,35,212,2,0,9.7,39.4,2018-01-01 12:30:00+00:00,90,3,0,0,0,0,22,0,22079,2.0,2.0,30.0,6,377,843,466,48,False,0,22,DEF,,Brighton,01/01/18,Bournemouth
2017-18,Ademola Lookman,0,0,0,0,0.0,157,214,0,0,0.0,0.0,2018-01-01 17:30:00+00:00,0,12,0,0,0,0,22,0,4022,2.0,0.0,0.0,0,-56,17,73,51,True,0,22,MID,,Man United,01/01/18,Everton
2017-18,Alex Oxlade-Chamberlain,0,0,16,0,65.8,19,213,1,0,14.8,20.6,2018-01-01 15:00:00+00:00,90,4,0,0,0,0,22,0,91252,2.0,1.0,62.0,2,2478,5777,3299,56,False,0,22,MID,,Burnley,01/01/18,Liverpool
2017-18,Andreas Pereira,0,0,0,0,0.0,476,214,0,0,0.0,0.0,2018-01-01 17:30:00+00:00,0,7,0,0,0,0,22,0,1714,2.0,0.0,0.0,0,-4,2,6,49,False,0,22,MID,,Everton,01/01/18,Man United
2017-18,Andrew Robertson,0,0,0,0,0.0,475,213,0,0,0.0,0.0,2018-01-01 15:00:00+00:00,0,4,0,0,0,0,22,0,148469,2.0,1.0,0.0,0,8677,20666,11989,47,False,0,22,DEF,,Burnley,01/01/18,Liverpool
2017-18,Anthony Knockaert,0,0,28,0,14.6,62,212,2,1,17.0,53.6,2018-01-01 12:30:00+00:00,90,2,0,0,0,0,22,0,33568,2.0,2.0,102.0,7,-777,354,1131,56,True,0,22,MID,,Bournemouth,01/01/18,Brighton
2017-18,Anthony Martial,0,3,32,1,27.0,280,214,0,1,7.6,36.8,2018-01-01 17:30:00+00:00,77,7,0,0,0,0,22,0,124306,2.0,0.0,12.0,11,-892,5205,6097,80,False,0,22,FWD,,Everton,01/01/18,Man United
2017-18,Ashley Barnes,0,0,9,0,14.1,93,213,2,0,5.3,4.8,2018-01-01 15:00:00+00:00,90,10,0,0,0,0,22,0,47296,2.0,1.0,34.0,2,249,5685,5436,52,True,0,22,FWD,,Liverpool,01/01/18,Burnley
2017-18,Ashley Westwood,0,0,0,0,0.0,88,213,0,0,0.0,0.0,2018-01-01 15:00:00+00:00,0,10,0,0,0,0,22,0,6621,2.0,1.0,0.0,0,-74,153,227,43,True,0,22,MID,,Liverpool,01/01/18,Burnley
2017-18,Ashley Young,0,0,0,0,0.0,277,214,0,0,0.0,0.0,2018-01-01 17:30:00+00:00,0,7,0,0,0,0,22,0,234777,2.0,0.0,0.0,0,-94815,15757,110572,51,False,0,22,DEF,,Everton,01/01/18,Man United
2017-18,Axel Tuanzebe,0,0,3,0,0.0,272,214,0,0,0.0,0.0,2018-01-01 17:30:00+00:00,1,7,0,0,0,0,22,0,93275,2.0,0.0,0.0,1,549,3055,2506,39,False,0,22,DEF,,Everton,01/01/18,Man United
2017-18,Ayoze Pérez,0,3,38,1,24.8,302,218,0,1,8.8,42.4,2018-01-01 15:00:00+00:00,89,15,0,0,0,0,22,0,38160,1.0,0.0,21.0,9,-812,826,1638,52,False,0,22,MID,,Stoke,01/01/18,Newcastle
2017-18,Ben Mee,0,0,17,0,0.6,77,213,2,0,3.3,28.4,2018-01-01 15:00:00+00:00,90,10,0,0,0,0,22,0,858746,2.0,1.0,4.0,1,-10020,41970,51990,49,True,0,22,DEF,,Liverpool,01/01/18,Burnley
2017-18,Ben Woodburn,0,0,0,0,0.0,233,213,0,0,0.0,0.0,2018-01-01 15:00:00+00:00,0,4,0,0,0,0,22,0,16061,2.0,1.0,0.0,0,518,1483,965,42,False,0,22,MID,,Burnley,01/01/18,Liverpool
2017-18,Benjamin Chilwell,0,0,0,0,0.0,196,215,0,0,0.0,0.0,2018-01-01 15:00:00+00:00,0,8,0,0,0,0,22,0,26313,0.0,3.0,0.0,0,-3226,638,3864,43,True,0,22,DEF,,Huddersfield,01/01/18,Leicester
2017-18,Callum Wilson,0,0,27,0,21.9,48,212,2,1,14.8,42.8,2018-01-01 12:30:00+00:00,90,3,0,0,0,0,22,0,108413,2.0,2.0,83.0,6,-1425,11141,12566,57,False,0,22,FWD,,Brighton,01/01/18,Bournemouth
2017-18,Charlie Taylor,0,0,18,0,15.3,81,213,2,0,3.7,19.6,2018-01-01 15:00:00+00:00,90,10,0,0,0,0,22,0,16459,2.0,1.0,2.0,1,2521,3584,1063,42,True,0,22,DEF,,Liverpool,01/01/18,Burnley
2017-18,Chris Smalling,0,0,0,0,0.0,263,214,0,0,0.0,0.0,2018-01-01 17:30:00+00:00,0,7,0,0,0,0,22,0,116306,2.0,0.0,0.0,0,-31894,122,32016,53,False,0,22,DEF,,Everton,01/01/18,Man United
2017-18,Chris Wood,0,0,0,0,0.0,518,213,0,0,0.0,0.0,2018-01-01 15:00:00+00:00,0,10,0,0,0,0,22,0,51616,2.0,1.0,0.0,0,-5324,179,5503,63,True,0,22,FWD,,Liverpool,01/01/18,Burnley
2017-18,Christian Atsu,0,0,5,1,12.6,300,218,0,0,7.8,4.4,2018-01-01 15:00:00+00:00,63,15,0,0,0,0,22,0,101444,1.0,0.0,61.0,3,9531,20171,10640,48,False,0,22,MID,,Stoke,01/01/18,Newcastle
2017-18,Christian Fuchs,0,0,26,1,24.1,192,215,0,0,4.1,14.6,2018-01-01 15:00:00+00:00,90,8,0,0,0,0,22,0,115668,0.0,3.0,2.0,6,1127,4543,3416,48,True,0,22,DEF,,Huddersfield,01/01/18,Leicester
2017-18,Ciaran Clark,0,0,17,1,0.0,289,218,0,0,2.2,10.8,2018-01-01 15:00:00+00:00,90,15,0,0,0,0,22,0,98197,1.0,0.0,11.0,6,2575,6842,4267,44,False,0,22,DEF,,Stoke,01/01/18,Newcastle
2017-18,Dale Stephens,0,0,13,0,13.5,63,212,2,0,3.6,18.4,2018-01-01 12:30:00+00:00,90,2,0,0,0,0,22,0,77892,2.0,2.0,4.0,2,-751,5441,6192,45,True,0,22,MID,,Bournemouth,01/01/18,Brighton
2017-18,Dan Gosling,0,0,2,0,11.9,43,212,0,0,2.2,2.0,2018-01-01 12:30:00+00:00,19,3,0,0,0,0,22,0,5739,2.0,2.0,8.0,1,-93,480,573,48,False,0,22,MID,,Brighton,01/01/18,Bournemouth
2017-18,Daniel Amartey,0,0,14,1,2.9,204,215,0,0,1.8,14.8,2018-01-01 15:00:00+00:00,90,8,0,0,0,0,22,0,11967,0.0,3.0,0.0,3,62,487,425,43,True,0,22,DEF,,Huddersfield,01/01/18,Leicester
2017-18,Danny Ings,0,0,0,0,0.0,237,213,0,0,0.0,0.0,2018-01-01 15:00:00+00:00,0,4,0,0,0,0,22,0,5124,2.0,1.0,0.0,0,33,149,116,54,False,0,22,FWD,,Burnley,01/01/18,Liverpool
2017-18,Danny Ward,0,0,0,0,0.0,530,213,0,0,0.0,0.0,2018-01-01 15:00:00+00:00,0,4,0,0,0,0,22,0,1161,2.0,1.0,0.0,0,-3,20,23,45,False,0,22,GK,,Burnley,01/01/18,Liverpool
2017-18,David de Gea,0,0,19,1,0.0,260,214,0,0,0.0,0.0,2018-01-01 17:30:00+00:00,90,7,0,0,0,0,22,0,2392688,2.0,0.0,0.0,6,-57836,20549,78385,59,False,0,22,GK,,Everton,01/01/18,Man United
2017-18,Davy Pröpper,0,0,11,0,11.2,490,212,2,0,3.8,15.0,2018-01-01 12:30:00+00:00,90,2,0,0,0,0,22,0,5179,2.0,2.0,12.0,1,161,451,290,53,True,1,22,MID,,Bournemouth,01/01/18,Brighton
2017-18,DeAndre Yedlin,0,0,21,1,1.3,288,218,0,0,2.5,14.0,2018-01-01 15:00:00+00:00,90,15,0,0,0,0,22,0,37428,1.0,0.0,10.0,6,54,2404,2350,44,False,0,22,DEF,,Stoke,01/01/18,Newcastle
2017-18,Demarai Gray,0,0,3,0,14.6,203,215,0,0,3.9,5.0,2018-01-01 15:00:00+00:00,13,8,0,0,0,0,22,0,64685,0.0,3.0,19.0,1,-2568,4831,7399,53,True,0,22,MID,,Huddersfield,01/01/18,Leicester
2017-18,Divock Origi,0,0,0,0,0.0,238,213,0,0,0.0,0.0,2018-01-01 15:00:00+00:00,0,4,0,0,0,0,22,0,10488,2.0,1.0,0.0,0,-17,4,21,74,False,0,22,FWD,,Burnley,01/01/18,Liverpool
2017-18,Dominic Calvert-Lewin,0,0,3,0,0.2,159,214,0,0,0.0,0.0,2018-01-01 17:30:00+00:00,9,12,0,0,0,0,22,0,733309,2.0,0.0,0.0,1,-80871,33514,114385,55,True,0,22,FWD,,Man United,01/01/18,Everton
2017-18,Dominic Solanke,0,0,6,0,34.4,239,213,1,0,5.9,14.2,2018-01-01 15:00:00+00:00,90,4,0,0,0,0,22,0,91705,2.0,1.0,10.0,2,-408,4368,4776,47,False,0,22,FWD,,Burnley,01/01/18,Liverpool
2017-18,Dwight Gayle,0,0,3,0,10.3,301,218,0,0,1.3,2.2,2018-01-01 15:00:00+00:00,26,15,0,0,0,0,22,0,69317,1.0,0.0,0.0,1,-840,7169,8009,61,False,0,22,FWD,,Stoke,01/01/18,Newcastle
2017-18,Eldin Jakupovic,0,0,0,0,0.0,473,215,0,0,0.0,0.0,2018-01-01 15:00:00+00:00,0,8,0,0,0,0,22,0,7001,0.0,3.0,0.0,0,-78,62,140,42,True,0,22,GK,,Huddersfield,01/01/18,Leicester
2017-18,Eric Bailly,0,0,0,0,0.0,271,214,0,0,0.0,0.0,2018-01-01 17:30:00+00:00,0,7,0,0,0,0,22,0,335635,2.0,0.0,0.0,0,-2930,32,2962,60,False,0,22,DEF,,Everton,01/01/18,Man United
2017-18,Erik Pieters,0,0,27,1,2.8,332,218,0,0,2.8,23.6,2018-01-01 15:00:00+00:00,70,13,0,0,0,0,22,0,18500,1.0,0.0,2.0,6,-872,20,892,47,True,0,22,DEF,,Newcastle,01/01/18,Stoke
2017-18,Florian Lejeune,0,0,0,0,0.0,294,218,0,0,0.0,0.0,2018-01-01 15:00:00+00:00,0,15,0,0,0,0,22,0,7816,1.0,0.0,0.0,0,-484,4,488,44,False,0,22,DEF,,Stoke,01/01/18,Newcastle
2017-18,Freddie Woodman,0,0,0,0,0.0,529,218,0,0,0.0,0.0,2018-01-01 15:00:00+00:00,0,15,0,0,0,0,22,0,12306,1.0,0.0,0.0,0,114,532,418,40,False,0,22,GK,,Stoke,01/01/18,Newcastle
2017-18,Georginio Wijnaldum,0,0,14,0,1.2,232,213,1,0,2.5,8.2,2018-01-01 15:00:00+00:00,90,4,0,0,0,0,22,0,119933,2.0,1.0,16.0,2,-915,251,1166,67,False,0,22,MID,,Burnley,01/01/18,Liverpool
2017-18,Glenn Murray,0,3,36,0,15.2,71,212,2,1,10.7,43.4,2018-01-01 12:30:00+00:00,90,2,0,0,0,0,22,0,117806,2.0,2.0,48.0,8,-3451,12009,15460,57,True,1,22,FWD,,Bournemouth,01/01/18,Brighton
2017-18,Grant Hanley,0,0,0,0,0.0,292,218,0,0,0.0,0.0,2018-01-01 15:00:00+00:00,0,15,0,0,0,0,22,0,25512,1.0,0.0,0.0,0,-756,15,771,40,False,0,22,DEF,,Stoke,01/01/18,Newcastle
2017-18,Gylfi Sigurdsson,0,0,0,0,0.0,359,214,0,0,0.0,0.0,2018-01-01 17:30:00+00:00,0,12,0,0,0,0,22,0,124117,2.0,0.0,0.0,0,-8429,1279,9708,80,True,0,22,MID,,Man United,01/01/18,Everton
2017-18,Hamza Choudhury,0,0,0,0,0.0,571,215,0,0,0.0,0.0,2018-01-01 15:00:00+00:00,0,8,0,0,0,0,22,0,152,0.0,3.0,0.0,0,2,15,13,44,True,0,22,MID,,Huddersfield,01/01/18,Leicester
2017-18,Harry Arter,0,0,14,0,14.3,39,212,2,0,3.5,13.0,2018-01-01 12:30:00+00:00,70,3,0,0,0,0,22,0,20013,2.0,2.0,8.0,2,-54,245,299,47,False,0,22,MID,,Brighton,01/01/18,Bournemouth
2017-18,Harry Maguire,0,0,28,1,0.6,198,215,0,0,3.3,24.2,2018-01-01 15:00:00+00:00,90,8,0,0,0,0,22,0,611054,0.0,3.0,8.0,6,18655,62764,44109,53,True,0,22,DEF,,Huddersfield,01/01/18,Leicester
2017-18,Harry Souttar,0,0,0,0,0.0,550,218,0,0,0.0,0.0,2018-01-01 15:00:00+00:00,0,13,0,0,0,0,22,0,6090,1.0,0.0,0.0,0,-2,192,194,40,True,0,22,DEF,,Newcastle,01/01/18,Stoke
2017-18,Idrissa Gueye,0,0,0,0,0.0,155,214,0,0,0.0,0.0,2018-01-01 17:30:00+00:00,0,12,0,0,0,0,22,0,44799,2.0,0.0,0.0,0,1568,2267,699,48,True,0,22,MID,,Man United,01/01/18,Everton
2017-18,Isaac Hayden,0,0,4,0,0.0,496,218,0,0,2.3,6.0,2018-01-01 15:00:00+00:00,1,15,0,0,0,0,22,0,12243,1.0,0.0,17.0,1,-36,345,381,44,False,0,22,MID,,Stoke,01/01/18,Newcastle
2017-18,Islam Slimani,0,1,29,1,12.2,212,215,0,1,8.1,41.2,2018-01-01 15:00:00+00:00,90,8,0,0,0,0,22,0,16055,0.0,3.0,28.0,7,-45,252,297,66,True,0,22,FWD,,Huddersfield,01/01/18,Leicester
2017-18,Jack Butland,0,0,24,0,0.0,328,218,1,0,3.7,37.0,2018-01-01 15:00:00+00:00,90,13,0,0,0,0,22,5,124408,1.0,0.0,0.0,3,-302,1475,1777,50,True,0,22,GK,,Newcastle,01/01/18,Stoke
2017-18,Jack Colback,0,0,0,0,0.0,299,218,0,0,0.0,0.0,2018-01-01 15:00:00+00:00,0,15,0,0,0,0,22,0,68181,1.0,0.0,0.0,0,1449,4833,3384,42,False,0,22,MID,,Stoke,01/01/18,Newcastle
2017-18,Jack Cork,0,0,10,0,5.0,90,213,2,0,1.3,8.4,2018-01-01 15:00:00+00:00,90,10,0,0,0,0,22,0,201845,2.0,1.0,0.0,2,-7456,9202,16658,46,True,0,22,MID,,Liverpool,01/01/18,Burnley
2017-18,Jacob Murphy,1,0,26,1,12.3,478,218,0,0,5.6,28.6,2018-01-01 15:00:00+00:00,81,15,0,0,0,0,22,0,3519,1.0,0.0,15.0,6,-32,30,62,50,False,0,22,MID,,Stoke,01/01/18,Newcastle
2017-18,Jamaal Lascelles,0,2,29,1,0.9,290,218,0,0,3.8,33.0,2018-01-01 15:00:00+00:00,90,15,0,0,0,0,22,0,313241,1.0,0.0,4.0,8,-3718,9259,12977,46,False,0,22,DEF,,Stoke,01/01/18,Newcastle
2017-18,James McCarthy,0,0,6,0,2.3,150,214,1,0,0.8,5.4,2018-01-01 17:30:00+00:00,28,12,0,0,0,0,22,0,1206,2.0,0.0,0.0,1,12,20,8,49,True,0,22,MID,,Man United,01/01/18,Everton
2017-18,James Milner,0,0,3,0,0.0,222,213,1,0,0.0,0.0,2018-01-01 15:00:00+00:00,4,4,0,0,0,0,22,0,123719,2.0,1.0,0.0,1,114,1308,1194,61,False,0,22,MID,,Burnley,01/01/18,Liverpool
2017-18,James Tarkowski,0,0,10,0,0.4,79,213,2,0,1.8,17.2,2018-01-01 15:00:00+00:00,90,10,0,0,0,0,22,0,209574,2.0,1.0,0.0,1,18661,34906,16245,47,True,0,22,DEF,,Liverpool,01/01/18,Burnley
2017-18,Jamie Vardy,0,0,0,0,0.0,209,215,0,0,0.0,0.0,2018-01-01 15:00:00+00:00,0,8,0,0,0,0,22,0,972230,0.0,3.0,0.0,0,130645,176205,45560,86,True,0,22,FWD,,Huddersfield,01/01/18,Leicester
2017-18,Javier Manquillo,0,0,21,1,0.3,477,218,0,0,1.3,12.2,2018-01-01 15:00:00+00:00,90,15,0,0,0,0,22,0,57866,1.0,0.0,0.0,5,-4281,551,4832,44,False,1,22,DEF,,Stoke,01/01/18,Newcastle
2017-18,Jayson Molumby,0,0,0,0,0.0,553,212,0,0,0.0,0.0,2018-01-01 12:30:00+00:00,0,2,0,0,0,0,22,0,443,2.0,2.0,0.0,0,-4,16,20,45,True,0,22,MID,,Bournemouth,01/01/18,Brighton
2017-18,Jeff Hendrick,0,0,6,0,14.1,86,213,1,0,1.7,1.2,2018-01-01 15:00:00+00:00,70,10,0,0,0,0,22,0,12865,2.0,1.0,2.0,2,-437,233,670,54,True,0,22,MID,,Liverpool,01/01/18,Burnley
2017-18,Jesse Lingard,0,0,27,1,24.1,279,214,0,1,9.3,38.4,2018-01-01 17:30:00+00:00,86,7,0,0,0,0,22,0,591825,2.0,0.0,30.0,8,5190,94540,89350,61,False,0,22,MID,,Everton,01/01/18,Man United
2017-18,Joe Lolley,0,0,-3,0,0.8,176,215,1,0,0.0,0.0,2018-01-01 15:00:00+00:00,58,9,0,0,0,0,22,0,3876,0.0,3.0,0.0,1,-41,42,83,43,False,0,22,MID,,Leicester,01/01/18,Huddersfield
2017-18,Joel Matip,0,0,3,0,0.0,219,213,0,0,0.0,0.0,2018-01-01 15:00:00+00:00,1,4,0,0,0,0,22,0,107289,2.0,1.0,0.0,1,1144,3117,1973,54,False,0,22,DEF,,Burnley,01/01/18,Liverpool
2017-18,Joel Robles,0,0,0,0,0.0,136,214,0,0,0.0,0.0,2018-01-01 17:30:00+00:00,0,12,0,0,0,0,22,0,8737,2.0,0.0,0.0,0,-62,53,115,43,True,0,22,GK,,Man United,01/01/18,Everton
2017-18,Johann Berg Gudmundsson,0,1,28,0,26.9,84,213,2,1,11.2,42.4,2018-01-01 15:00:00+00:00,90,10,0,0,0,0,22,0,19666,2.0,1.0,43.0,8,-580,2044,2624,50,True,0,22,MID,,Liverpool,01/01/18,Burnley
2017-18,Jonas Lössl,0,0,16,0,0.0,163,215,3,0,2.0,20.2,2018-01-01 15:00:00+00:00,90,9,0,0,0,0,22,2,470080,0.0,3.0,0.0,1,-8042,8585,16627,46,False,0,22,GK,,Leicester,01/01/18,Huddersfield
2017-18,Jonjo Shelvey,0,0,14,1,33.6,296,218,0,0,5.2,17.4,2018-01-01 15:00:00+00:00,90,15,0,0,0,0,22,0,17573,1.0,0.0,1.0,3,-167,122,289,52,False,0,22,MID,,Stoke,01/01/18,Newcastle
2017-18,Jonjoe Kenny,0,0,0,0,0.0,145,214,0,0,0.0,0.0,2018-01-01 17:30:00+00:00,0,12,0,0,0,0,22,0,376130,2.0,0.0,0.0,0,-24535,17482,42017,46,True,0,22,DEF,,Man United,01/01/18,Everton
2017-18,Jordan Henderson,0,0,0,0,0.0,225,213,0,0,0.0,0.0,2018-01-01 15:00:00+00:00,0,4,0,0,0,0,22,0,68874,2.0,1.0,0.0,0,-1790,19,1809,54,False,0,22,MID,,Burnley,01/01/18,Liverpool
2017-18,Jordan Pickford,0,0,17,0,0.0,135,214,2,0,2.8,28.0,2018-01-01 17:30:00+00:00,90,12,0,0,0,0,22,4,449917,2.0,0.0,0.0,2,-5437,18733,24170,49,True,0,22,GK,,Man United,01/01/18,Everton
2017-18,Joseph Gomez,0,0,17,0,15.3,218,213,1,0,3.2,16.6,2018-01-01 15:00:00+00:00,90,4,0,0,0,0,22,0,345478,2.0,1.0,0.0,2,-18423,16913,35336,47,False,0,22,DEF,,Burnley,01/01/18,Liverpool
2017-18,Joshua King,0,0,0,0,0.0,51,212,0,0,0.0,0.0,2018-01-01 12:30:00+00:00,0,3,0,0,0,0,22,0,64401,2.0,2.0,0.0,0,-2810,445,3255,70,False,0,22,FWD,,Brighton,01/01/18,Bournemouth
2017-18,Juan Mata,0,0,14,1,29.1,274,214,0,0,4.7,9.8,2018-01-01 17:30:00+00:00,90,7,0,0,0,0,22,0,133406,2.0,0.0,8.0,3,-2942,8114,11056,68,False,0,22,MID,,Everton,01/01/18,Man United
2017-18,Junior Stanislas,0,0,0,0,0.0,42,212,0,0,0.0,0.0,2018-01-01 12:30:00+00:00,0,3,0,0,0,0,22,0,6275,2.0,2.0,0.0,0,-146,22,168,59,False,0,22,MID,,Brighton,01/01/18,Bournemouth
2017-18,Karl Darlow,0,2,29,1,0.0,287,218,0,0,2.6,26.4,2018-01-01 15:00:00+00:00,90,15,0,0,0,0,22,4,11823,1.0,0.0,0.0,9,1138,2034,896,44,False,0,22,GK,,Stoke,01/01/18,Newcastle
2017-18,Kasper Schmeichel,0,0,22,1,0.0,189,215,0,0,0.8,7.6,2018-01-01 15:00:00+00:00,90,8,0,0,0,0,22,1,229820,0.0,3.0,0.0,6,5761,13150,7389,50,True,0,22,GK,,Huddersfield,01/01/18,Leicester
2017-18,Kelechi Iheanacho,0,0,0,0,0.0,258,215,0,0,0.0,0.0,2018-01-01 15:00:00+00:00,0,8,0,0,0,0,22,0,33128,0.0,3.0,0.0,0,-157,104,261,65,True,0,22,FWD,,Huddersfield,01/01/18,Leicester
2017-18,Kevin Long,0,0,0,0,0.0,80,213,0,0,0.0,0.0,2018-01-01 15:00:00+00:00,0,10,0,0,0,0,22,0,379740,2.0,1.0,0.0,0,53154,72325,19171,41,True,0,22,DEF,,Liverpool,01/01/18,Burnley
2017-18,Kurt Zouma,0,0,19,0,21.2,99,218,1,0,5.2,26.4,2018-01-01 15:00:00+00:00,90,13,0,0,0,0,22,0,107075,1.0,0.0,4.0,2,788,2238,1450,54,True,0,22,DEF,,Newcastle,01/01/18,Stoke
2017-18,Lee Grant,0,0,0,0,0.0,329,218,0,0,0.0,0.0,2018-01-01 15:00:00+00:00,0,13,0,0,0,0,22,0,14937,1.0,0.0,0.0,0,-235,261,496,42,True,0,22,GK,,Newcastle,01/01/18,Stoke
2017-18,Lewis Cook,0,0,16,0,26.4,46,212,2,0,4.6,14.0,2018-01-01 12:30:00+00:00,90,3,0,0,0,0,22,0,50497,2.0,2.0,6.0,2,559,2198,1639,43,False,0,22,MID,,Brighton,01/01/18,Bournemouth
2017-18,Lewis Dunk,0,0,15,0,0.4,55,212,2,0,5.0,47.8,2018-01-01 12:30:00+00:00,90,2,0,0,0,0,22,0,195242,2.0,2.0,2.0,1,16809,25696,8887,45,True,0,22,DEF,,Bournemouth,01/01/18,Brighton
2017-18,Loris Karius,0,0,0,0,0.0,214,213,0,0,0.0,0.0,2018-01-01 15:00:00+00:00,0,4,0,0,0,0,22,0,8596,2.0,1.0,0.0,0,80,193,113,48,False,0,22,GK,,Burnley,01/01/18,Liverpool
2017-18,Luke Shaw,0,0,30,1,33.4,265,214,0,0,5.9,23.2,2018-01-01 17:30:00+00:00,90,7,0,0,0,0,22,0,21484,2.0,0.0,2.0,6,6272,8481,2209,49,False,0,22,DEF,,Everton,01/01/18,Man United
2017-18,Lys Mousset,0,0,2,0,0.5,50,212,0,0,2.8,3.6,2018-01-01 12:30:00+00:00,24,3,0,0,0,0,22,0,7416,2.0,2.0,24.0,1,15,188,173,49,False,0,22,FWD,,Brighton,01/01/18,Bournemouth
2017-18,Marc Albrighton,1,2,38,1,43.3,200,215,0,1,14.3,66.2,2018-01-01 15:00:00+00:00,90,8,0,0,0,0,22,0,111941,0.0,3.0,33.0,13,2337,9358,7021,55,True,0,22,MID,,Huddersfield,01/01/18,Leicester
2017-18,Marcos Rojo,0,3,32,1,11.0,266,214,0,0,7.1,27.6,2018-01-01 17:30:00+00:00,90,7,0,0,0,0,22,0,8323,2.0,0.0,32.0,9,-814,408,1222,54,False,0,22,DEF,,Everton,01/01/18,Man United
2017-18,Marcus Rashford,0,0,4,0,5.8,284,214,0,0,1.7,3.4,2018-01-01 17:30:00+00:00,13,7,0,0,0,0,22,0,477122,2.0,0.0,8.0,1,17655,54803,37148,76,False,0,22,MID,,Everton,01/01/18,Man United
2017-18,Mason Holgate,0,0,14,0,31.8,144,214,2,0,6.7,13.2,2018-01-01 17:30:00+00:00,90,12,0,0,0,0,22,0,110771,2.0,0.0,22.0,0,-12075,2016,14091,43,True,1,22,DEF,,Man United,01/01/18,Everton
2017-18,Mathew Ryan,0,0,20,0,0.0,54,212,2,0,4.3,43.0,2018-01-01 12:30:00+00:00,90,2,0,0,0,0,22,6,110515,2.0,2.0,0.0,3,27821,35084,7263,45,True,0,22,GK,,Bournemouth,01/01/18,Brighton
2017-18,Mathias Jorgensen,0,0,13,0,0.4,171,215,3,0,3.9,21.0,2018-01-01 15:00:00+00:00,90,9,0,0,0,0,22,0,453223,0.0,3.0,18.0,1,-18495,8967,27462,46,False,0,22,DEF,,Leicester,01/01/18,Huddersfield
2017-18,Matt Ritchie,0,0,15,1,43.3,295,218,0,0,8.9,21.4,2018-01-01 15:00:00+00:00,90,15,0,0,0,0,22,0,119341,1.0,0.0,24.0,3,-6533,2411,8944,55,False,0,22,MID,,Stoke,01/01/18,Newcastle
2017-18,Matthew Lowton,0,0,0,0,0.0,76,213,0,0,0.0,0.0,2018-01-01 15:00:00+00:00,0,10,0,0,0,0,22,0,119751,2.0,1.0,0.0,0,-13795,2230,16025,45,True,0,22,DEF,,Liverpool,01/01/18,Burnley
2017-18,Matty James,0,0,13,1,4.9,474,215,0,0,1.2,7.2,2018-01-01 15:00:00+00:00,85,8,0,0,0,0,22,0,10033,0.0,3.0,0.0,3,-81,60,141,44,True,0,22,MID,,Huddersfield,01/01/18,Leicester
2017-18,Michael Keane,0,0,18,0,0.6,146,214,2,0,3.8,33.2,2018-01-01 17:30:00+00:00,90,12,0,0,0,0,22,0,279974,2.0,0.0,4.0,1,-3006,1143,4149,53,True,0,22,DEF,,Man United,01/01/18,Everton
2017-18,Mohamed Salah,0,0,0,0,0.0,234,213,0,0,0.0,0.0,2018-01-01 15:00:00+00:00,0,4,0,0,0,0,22,0,2870412,2.0,1.0,0.0,0,-489201,34945,524146,101,False,0,22,MID,,Burnley,01/01/18,Liverpool
2017-18,Nampalys Mendy,0,0,0,0,0.0,205,215,0,0,0.0,0.0,2018-01-01 15:00:00+00:00,0,8,0,0,0,0,22,0,2284,0.0,3.0,0.0,0,-12,2,14,45,True,0,22,MID,,Huddersfield,01/01/18,Leicester
2017-18,Nathan Aké,0,0,3,0,0.1,38,212,0,0,0.2,1.4,2018-01-01 12:30:00+00:00,30,3,0,0,0,0,22,0,234019,2.0,2.0,0.0,1,2779,10685,7906,49,False,0,22,DEF,,Brighton,01/01/18,Bournemouth
2017-18,Nathaniel Clyne,0,0,0,0,0.0,217,213,0,0,0.0,0.0,2018-01-01 15:00:00+00:00,0,4,0,0,0,0,22,0,12877,2.0,1.0,0.0,0,-44,15,59,53,False,0,22,DEF,,Burnley,01/01/18,Liverpool
