HT_Code,AT_Code,FT_Result_code,HT_Form,AT_Form,FT_HT_Goals,FT_AT_Goals,HT_HT_Goals,HT_AT_Goals,HT_Shots,AT_Shots,HT_Shots_target,AT_Shots_target,HT_Fouls_Comm,AT_Fouls_Comm,HT_Corners,AT_Corners,HT_Yellows,AT_Yellows,HT_Reds,AT_Reds,HT_W_Odds,Draw_Odds,AT_W_Odds,5GAV_FT_HT_Goals,5GAV_FT_AT_Goals,5GAV_HT_Shots,5GAV_AT_Shots,5GAV_HT_Shots_target,5GAV_AT_Shots_target,5GAV_HT_Fouls_Comm,5GAV_AT_Fouls_Comm,5GAV_HT_Corners,5GAV_AT_Corners,5GAV_HT_Yellows,5GAV_AT_Yellows,5GAV_HT_Reds,5GAV_AT_Reds,HT_Result_code,AVG_Influence_HT,AVG_ICT_Index_HT,Injured_Players_HT,AVG_Influence_AT,AVG_ICT_Index_AT,Injured_Players_AT,HT_Players_Performances,AT_Players_Performances
28,25,0,2,5,0,1,0,0,11,13,3,8,7,15,7,6,2,1,0,0,3.1,3.25,2.54,0.6,1.2,7.6,10.8,2.0,4.2,8.2,10.0,4.2,3.2,1.4,2.4,0.0,0.2,0,9.306666666666668,1.92,2.0,9.7,2.504166666666667,1.0,3.613333333333334,5.102083333333333
15,1,1,1,9,3,1,1,0,19,14,10,7,7,12,6,6,2,2,0,1,3.75,3.79,2.0,2.6,1.6,14.6,13.8,6.0,4.2,13.2,11.4,6.4,6.4,1.8,3.2,0.0,0.0,1,9.48627450980392,2.3490196078431373,6.0,12.61,2.735,6.0,-0.08235294117647118,1.6724999999999994
18,5,1,10,6,3,1,2,1,19,6,7,3,5,7,4,3,0,1,0,0,1.12,10.0,27.0,1.2,1.4,11.8,11.0,4.6,3.4,11.0,13.2,7.2,4.2,1.4,2.6,0.0,0.0,1,10.603921568627452,3.013725490196078,2.0,11.025641025641026,2.1974358974358976,2.0,4.808823529411765,4.611538461538462
29,21,1,7,6,1,0,0,0,11,14,7,3,10,8,6,4,2,3,0,0,1.18,8.5,17.0,2.0,2.4,12.2,12.6,4.0,4.6,9.8,12.6,5.2,4.6,1.6,1.4,0.0,0.0,0,9.384126984126985,2.447619047619048,1.0,7.666666666666666,2.175757575757576,3.0,4.915873015873016,1.921212121212121
8,12,0,13,5,1,1,0,0,22,3,5,2,7,10,9,0,0,1,0,0,1.16,8.5,19.0,3.2,0.6,17.0,12.4,7.6,2.8,9.6,13.8,3.6,5.0,0.8,2.4,0.0,0.0,0,6.592592592592593,1.807407407407408,0.0,14.888888888888893,1.866666666666667,5.0,4.2,3.37777777777778
32,19,0,5,9,0,0,0,0,9,16,2,6,12,12,1,6,1,1,0,0,4.75,3.79,1.8,0.8,1.2,11.0,13.8,3.0,4.2,9.4,11.6,5.2,5.6,1.2,1.6,0.0,0.0,0,6.889855072463768,1.155072463768116,5.0,7.112280701754385,2.1877192982456144,2.0,-0.9775362318840575,2.6500000000000004
21,8,1,3,13,3,0,1,0,16,6,6,2,11,10,4,2,0,1,0,0,6.5,4.2,1.6,0.8,0.4,10.6,13.4,3.2,4.8,14.4,12.2,3.6,6.0,2.0,2.8,0.0,0.0,1,9.275757575757575,2.3212121212121213,2.0,7.462962962962964,1.8740740740740744,0.0,3.798484848484849,4.668518518518519
29,15,1,7,4,5,4,1,2,14,16,6,9,9,13,4,4,1,2,0,0,1.33,6.0,9.0,1.0,1.2,16.4,10.6,6.4,3.2,11.4,11.6,5.2,3.8,2.0,2.0,0.0,0.2,0,10.803174603174602,2.71904761904762,1.0,12.498039215686276,2.966666666666667,5.0,5.761111111111111,2.7323529411764715
25,18,0,8,13,0,1,0,0,8,13,3,2,8,10,1,12,3,1,0,0,9.0,5.0,1.39,1.8,2.6,11.8,16.8,5.2,6.8,10.6,11.0,4.4,7.0,2.2,1.8,0.0,0.0,0,8.533333333333333,2.1583333333333337,0.0,8.698039215686276,2.4705882352941173,3.0,5.345833333333333,2.5843137254901967
6,3,0,5,4,1,2,1,0,12,16,4,5,14,9,7,8,0,0,0,0,2.14,3.5,3.6,1.6,2.0,13.2,13.8,4.8,6.0,9.0,8.0,4.4,4.6,1.4,1.6,0.0,0.0,1,8.949019607843137,2.2843137254901964,4.0,10.533333333333331,2.943589743589744,1.0,1.6166666666666671,5.738461538461538
16,5,1,6,5,4,0,2,0,22,2,11,1,3,6,7,3,0,0,0,0,1.19,8.0,15.0,2.0,0.2,14.8,12.6,6.2,3.6,8.8,13.2,7.0,5.8,1.0,1.8,0.0,0.4,1,8.24126984126984,2.853968253968254,2.0,12.261538461538462,1.948717948717949,2.0,3.5476190476190474,5.105128205128206
12,1,0,6,6,0,1,0,1,18,9,3,4,11,7,7,4,1,0,0,0,6.0,4.33,1.6,1.2,2.6,8.0,14.6,2.8,6.2,11.0,9.0,4.4,4.6,1.4,1.6,0.0,0.0,0,14.744444444444444,2.088888888888889,5.0,12.32,2.743333333333333,5.0,3.416666666666666,2.5316666666666663
19,30,1,7,4,1,0,1,0,7,7,1,3,6,11,6,5,4,0,0,0,1.39,5.25,8.5,0.6,1.8,14.8,11.6,5.6,4.6,11.2,13.0,5.8,4.8,1.8,0.8,0.0,0.4,1,6.943859649122807,1.785964912280702,2.0,9.127272727272729,2.3363636363636364,3.0,2.3649122807017546,2.7318181818181824
9,31,1,11,11,2,0,0,0,11,7,5,1,10,11,4,2,2,3,0,0,1.8,3.79,4.75,1.4,0.8,13.4,12.6,3.8,3.2,15.2,12.6,5.0,5.4,1.0,2.0,0.0,0.0,0,14.97777777777778,3.309259259259259,4.0,9.00952380952381,1.7357142857142858,2.0,5.143518518518519,3.3726190476190476
28,26,0,1,3,1,2,1,2,26,8,11,5,12,9,6,0,1,2,0,0,1.9,3.79,4.2,1.4,0.4,6.2,8.6,2.8,3.2,10.6,10.6,3.4,5.2,1.8,0.8,0.0,0.0,0,10.793333333333331,2.796666666666667,2.0,20.61111111111111,3.0,1.0,4.794999999999999,10.805555555555555
32,10,1,5,9,3,1,1,0,15,14,4,7,10,13,6,6,0,1,0,0,2.45,3.5,3.0,1.8,0.6,12.2,10.2,4.0,2.2,8.6,13.0,5.4,4.6,1.2,2.2,0.0,0.2,1,7.78840579710145,1.3565217391304347,3.0,10.058333333333334,1.8895833333333327,5.0,1.5724637681159424,0.973958333333333
19,15,1,10,4,2,1,1,0,8,13,6,4,11,8,2,5,2,1,0,0,1.57,3.9,7.5,0.8,1.6,13.4,10.6,3.8,4.2,12.0,8.2,4.6,5.2,1.8,1.6,0.0,0.0,1,8.307142857142855,1.7476190476190478,6.0,7.753846153846154,1.969230769230769,3.0,-0.9726190476190482,1.8615384615384611
21,29,0,3,10,1,2,1,2,15,15,2,5,11,12,3,5,2,2,0,0,3.9,3.5,2.04,1.4,1.8,10.6,11.4,4.4,4.8,10.6,10.8,3.6,4.4,2.2,2.2,0.0,0.0,0,8.717333333333334,2.373333333333333,2.0,14.665,4.465833333333334,16.0,3.5453333333333337,-6.434583333333332
12,8,0,5,10,0,3,0,2,6,13,1,4,9,8,2,5,2,1,0,0,6.5,4.0,1.61,1.6,2.0,16.4,13.6,4.6,5.2,9.2,10.8,5.4,4.4,0.8,1.2,0.0,0.0,0,4.852777777777778,0.9194444444444444,1.0,7.957333333333333,2.042,0.0,1.886111111111111,4.999666666666666
30,5,1,4,5,2,0,1,0,19,6,5,0,10,16,8,2,2,2,0,0,2.37,3.2,3.4,0.6,0.8,9.8,9.8,2.8,2.6,13.4,9.6,3.0,4.0,0.6,1.8,0.0,0.0,1,11.278260869565216,2.713043478260869,3.0,7.1424836601307184,1.496078431372549,2.0,3.995652173913042,2.3192810457516337
1,18,0,9,13,0,2,0,1,9,17,3,8,11,14,2,9,2,2,0,0,4.0,3.8,1.95,1.6,3.0,11.6,18.0,4.6,7.4,8.8,9.2,4.2,9.2,1.8,1.0,0.2,0.0,0,11.237878787878788,2.4106060606060606,8.0,10.163636363636364,2.683333333333333,2.0,-1.1757575757575758,4.423484848484849
25,6,0,8,2,0,0,0,0,18,16,3,6,10,9,8,5,0,1,0,0,1.85,3.5,5.0,0.4,1.2,16.6,9.6,3.4,3.2,10.2,12.0,7.8,4.0,0.6,2.8,0.0,0.2,0,7.189333333333334,2.224,1.0,8.33611111111111,1.9875,4.0,3.706666666666667,1.1618055555555555
16,32,1,8,7,4,0,2,0,18,5,8,2,14,9,5,4,1,2,0,0,1.25,6.5,14.0,2.0,2.0,13.0,15.2,5.0,6.2,8.6,8.8,6.2,7.8,1.2,0.6,0.0,0.0,1,13.218666666666667,3.3480000000000003,1.0,7.738666666666667,1.413333333333333,4.0,7.283333333333333,0.5760000000000005
10,25,1,8,8,2,1,2,0,13,15,7,4,8,20,2,5,0,5,0,0,1.9,3.5,4.75,1.6,1.8,13.4,13.8,4.4,5.2,9.0,13.8,5.2,3.8,1.2,2.0,0.0,0.0,1,12.10344827586207,2.7867816091954025,10.0,7.042307692307693,1.919230769230769,1.0,-2.554885057471264,3.480769230769231
8,1,1,10,6,3,2,2,2,24,15,11,6,12,9,5,1,0,2,0,0,1.8,4.0,4.5,1.4,2.0,17.8,16.0,5.6,4.4,11.0,7.4,8.0,7.2,2.2,0.4,0.0,0.0,0,11.750666666666666,2.483333333333333,0.0,12.068840579710146,1.8713768115942027,12.0,7.116999999999999,-5.029891304347825
32,3,0,7,9,1,2,1,0,11,12,5,5,14,10,6,4,6,2,0,0,2.1,3.6,3.7,1.6,0.6,15.8,9.2,5.4,3.0,9.8,10.4,7.6,4.6,1.6,2.4,0.0,0.2,1,8.733333333333334,1.8113333333333328,2.0,10.963636363636365,2.4727272727272727,1.0,3.272333333333334,5.718181818181819
5,19,1,4,10,3,2,3,1,6,9,3,3,16,13,3,5,1,1,0,0,5.5,3.6,1.75,0.4,2.0,12.4,11.4,3.2,5.2,11.0,10.8,5.0,4.0,1.2,1.0,0.2,0.0,1,9.784615384615384,2.141346153846155,4.0,3.894444444444444,0.7515432098765432,8.0,1.9629807692307697,-5.677006172839507
6,30,0,3,7,1,3,1,1,8,9,3,6,8,19,5,2,1,2,0,0,2.45,3.1,3.4,1.0,1.8,11.0,11.6,3.0,5.6,12.4,12.6,4.8,4.8,1.4,2.0,0.2,0.0,0,8.752777777777778,2.104861111111111,4.0,9.96086956521739,2.260144927536232,3.0,1.4288194444444446,3.1105072463768106
18,12,1,13,2,6,1,3,1,32,5,14,1,9,4,10,3,0,2,0,0,1.1,13.0,26.0,2.2,1.6,16.8,14.2,5.0,4.4,8.6,11.8,8.2,7.6,1.6,1.8,0.0,0.2,1,13.401515151515154,3.7871212121212112,3.0,6.768055555555556,1.1590277777777778,3.0,5.594318181818183,0.963541666666667
9,16,0,13,8,0,2,0,1,8,16,2,6,6,13,6,7,1,1,1,0,7.0,5.0,1.44,0.8,2.0,9.0,16.6,2.8,6.0,12.6,10.6,3.8,7.2,1.4,2.0,0.0,0.2,0,8.644871794871793,1.9935897435897436,5.0,12.513888888888888,3.375,1.0,0.319230769230769,6.944444444444444
3,10,0,12,8,2,2,0,0,17,11,5,3,12,10,6,2,0,3,1,1,2.62,3.6,2.75,0.8,0.8,10.8,15.2,2.8,5.6,10.6,12.2,3.8,6.0,1.8,1.0,0.0,0.0,0,5.663768115942028,1.3202898550724638,2.0,3.9225806451612897,0.8737634408602152,21.0,1.492028985507246,-18.601827956989247
16,5,1,10,6,1,0,1,0,22,6,8,2,8,14,8,5,1,1,0,0,1.16,8.5,19.0,2.6,1.2,16.0,13.2,6.2,4.0,10.8,10.6,5.0,5.0,1.0,2.2,0.2,0.2,1,7.085964912280703,1.986842105263158,2.0,7.813641025641026,1.597205128205128,6.0,2.5364035087719303,-1.2945769230769226
25,15,0,5,6,1,2,0,0,11,8,5,5,13,11,10,3,1,1,1,0,2.45,3.2,3.25,1.2,1.0,15.6,8.2,5.2,2.8,10.0,11.0,6.2,2.8,2.0,1.0,0.2,0.2,0,8.780000000000001,2.591666666666667,1.0,13.011494252873563,2.152298850574713,2.0,4.685833333333334,5.581896551724138
1,32,1,6,7,3,1,1,1,17,13,10,5,16,13,10,2,1,3,0,0,1.36,5.5,9.0,1.8,1.6,11.2,13.6,4.2,3.2,9.8,9.2,7.6,7.2,1.4,0.4,0.0,0.2,0,10.171014492753624,2.398550724637681,7.0,8.509333333333334,1.8426666666666665,4.0,-0.7152173913043471,1.1760000000000002
30,9,1,9,12,2,1,0,0,13,9,5,3,14,11,6,3,4,2,0,0,2.6,3.25,3.0,1.2,0.6,12.8,10.0,3.2,2.4,11.6,10.0,4.4,3.4,1.8,2.2,0.2,0.0,0,8.554022988505746,2.014942528735632,3.0,4.175641025641026,0.8756410256410256,10.0,2.2844827586206895,-7.4743589743589745
21,8,0,4,10,1,2,0,0,6,15,2,3,16,8,4,5,3,1,0,0,5.75,4.0,1.66,1.8,0.8,15.8,10.8,5.8,3.2,10.6,10.2,5.6,4.4,1.0,2.0,0.0,0.2,0,6.266666666666667,1.441025641025641,5.0,10.12051282051282,2.812820512820513,0.0,-1.146153846153846,6.466666666666667
19,29,0,7,12,0,3,0,0,23,9,5,5,11,16,5,2,2,4,0,0,2.62,3.3,2.9,1.4,0.8,15.6,16.0,5.2,4.0,8.0,9.0,6.2,5.0,1.8,1.0,0.2,0.0,0,7.330864197530864,1.8604938271604936,3.0,14.793333333333331,3.4833333333333334,4.0,1.5956790123456788,5.138333333333332
9,25,0,9,4,0,2,0,0,20,19,6,6,11,12,7,4,1,1,0,0,2.0,3.5,4.2,1.2,0.2,16.6,10.4,5.0,2.4,10.0,11.8,6.6,6.6,2.0,1.6,0.0,0.0,0,6.961904761904762,1.7845238095238094,5.0,7.789333333333334,2.021333333333333,0.0,-0.6267857142857141,4.905333333333334
15,16,0,9,12,1,2,0,2,12,10,5,4,9,12,4,4,3,2,0,0,7.5,5.0,1.44,1.4,2.2,12.4,11.4,4.6,6.0,10.2,12.0,4.2,3.8,2.6,1.0,0.0,0.0,0,5.2281331836887395,1.3947624392068836,3.0,6.666666666666667,1.7517543859649125,2.0,0.3114478114478114,2.2092105263157897
10,12,0,6,2,1,1,1,1,11,9,1,6,13,14,4,3,3,3,0,0,1.53,4.2,7.5,1.4,0.0,12.8,1.2,4.2,0.2,10.8,1.8,4.2,0.2,1.6,0.2,0.0,0.0,0,5.762121212121212,1.231818181818182,12.0,5.365333333333333,1.0053333333333334,4.0,-8.503030303030304,-0.8146666666666667
18,21,1,13,4,2,1,1,1,24,3,8,2,5,13,4,0,0,0,0,0,1.11,11.0,26.0,3.0,1.2,14.4,8.0,4.4,3.6,9.8,10.6,4.6,4.0,1.4,1.6,0.0,0.0,0,10.585714285714287,3.320238095238095,4.0,2.544973544973545,0.48052910052910053,18.0,2.952976190476191,-16.487248677248676
8,3,1,10,13,2,0,0,0,24,8,6,1,10,7,7,6,2,2,0,0,1.3,6.0,11.0,1.0,1.2,16.8,12.2,5.6,4.2,10.8,11.0,6.0,3.8,2.0,1.4,0.0,0.2,0,8.319444444444445,2.498611111111111,0.0,5.423188405797102,1.186231884057971,6.0,5.409027777777778,-2.6952898550724633
6,19,0,1,7,0,2,0,2,9,21,2,9,7,13,2,5,2,3,0,1,6.0,3.75,1.7,0.6,1.6,11.8,12.0,3.0,4.2,9.0,9.4,4.2,5.4,1.4,1.4,0.0,0.2,0,9.002666666666666,1.9333333333333331,6.0,10.595061728395063,2.897530864197531,2.0,-0.532,4.746296296296297
30,29,1,12,15,2,1,0,0,7,11,3,2,9,8,3,10,2,1,0,0,5.5,4.2,1.64,1.6,2.2,8.6,11.2,3.2,5.0,11.4,10.2,2.4,5.6,1.8,1.4,0.0,0.0,0,12.544927536231883,2.430434782608696,4.0,10.747826086956522,2.61304347826087,4.0,3.4876811594202897,2.680434782608696
21,1,0,4,9,1,2,0,0,4,12,2,2,13,11,10,4,0,0,0,0,4.2,3.8,1.9,1.0,1.4,13.0,12.2,3.8,3.4,9.8,11.4,4.2,3.0,1.0,1.4,0.0,0.0,0,6.697435897435899,1.3737179487179487,6.0,11.61304347826087,2.6471014492753624,6.0,-1.964423076923076,1.1300724637681165
12,9,0,2,6,0,1,0,1,15,7,2,2,11,17,5,3,1,2,0,0,3.3,3.1,2.5,0.4,1.2,9.8,11.6,1.8,3.2,11.0,13.2,5.6,4.2,2.2,2.0,0.0,0.0,0,3.741333333333333,0.98,3.0,10.403174603174602,2.5936507936507933,5.0,-0.6393333333333335,1.4984126984126975
3,15,1,10,6,4,2,3,0,10,14,5,8,13,15,4,6,3,2,0,1,2.45,3.5,3.0,1.4,1.8,10.4,10.2,3.0,4.4,9.6,10.4,3.4,5.2,1.2,1.2,0.0,0.0,1,5.910144927536232,1.1869565217391305,6.0,7.857471264367816,1.817241379310345,1.0,-2.451449275362319,3.8373563218390805
30,19,0,12,9,1,2,0,2,14,9,5,6,9,11,6,8,2,1,0,1,4.33,3.6,1.95,1.2,1.6,13.2,15.0,4.6,5.8,9.8,12.0,5.6,6.2,1.6,1.8,0.4,0.0,0,12.220289855072462,2.7239130434782615,4.0,15.598765432098762,3.3080246913580247,6.0,3.472101449275362,3.4533950617283935
29,16,0,12,15,1,2,0,1,11,17,3,10,17,16,5,4,0,0,0,0,3.0,3.6,2.4,2.2,1.4,18.0,18.6,7.6,5.4,10.4,11.0,7.2,6.0,1.8,1.4,0.0,0.2,0,5.543253968253968,1.282936507936508,8.0,10.025,2.702777777777778,2.0,-4.586904761904762,4.363888888888889
10,32,0,6,3,1,3,1,2,16,9,4,4,15,12,4,2,2,5,0,0,2.0,3.75,3.9,1.0,1.8,12.0,14.8,3.8,4.0,10.4,9.2,5.8,5.8,1.6,1.6,0.0,0.0,0,6.638709677419355,1.5172043010752687,6.0,10.098666666666668,2.2213333333333334,3.0,-1.922043010752688,3.160000000000001
25,5,0,4,4,2,2,1,0,14,12,5,4,10,13,1,4,2,3,0,0,2.1,3.4,3.9,1.2,0.8,12.0,10.8,4.2,5.0,9.6,10.8,4.8,6.0,2.4,0.8,0.0,0.0,1,8.144,1.972,0.0,8.52051282051282,1.8333333333333333,3.0,5.058,2.176923076923077
7,18,0,2,13,0,5,0,3,2,21,2,10,6,4,1,9,1,1,0,0,23.0,8.0,1.16,1.0,3.4,13.0,18.6,3.0,7.6,10.2,7.8,5.4,6.6,1.6,0.4,0.0,0.0,0,4.133333333333334,1.072,0.0,15.336666666666668,4.819999999999999,5.0,2.602666666666667,5.078333333333333
11,30,0,4,12,1,1,0,1,15,11,3,6,11,9,8,8,2,1,0,0,2.54,3.5,2.9,2.2,1.6,13.0,10.8,6.2,4.2,12.2,11.2,5.4,4.6,1.6,1.6,0.0,0.0,0,9.37878787878788,1.937878787878788,3.0,10.144927536231885,2.2507246376811594,5.0,2.658333333333334,1.197826086956522
5,29,0,5,9,1,2,0,1,8,16,4,7,15,9,5,7,2,1,0,0,5.0,4.0,1.75,1.2,2.2,16.0,11.8,4.8,5.8,9.4,10.2,5.8,4.4,1.6,1.6,0.0,0.0,0,10.26153846153846,2.721794871794873,6.0,6.814141414141413,1.8185185185185186,15.0,0.49166666666666714,-10.683670033670033
19,33,0,9,8,1,1,1,0,15,11,6,8,5,17,5,4,1,1,0,0,1.57,4.33,6.5,1.2,0.4,10.8,13.2,4.0,3.6,12.4,10.2,5.0,4.8,3.0,2.0,0.0,0.0,1,9.820689655172416,2.6413793103448278,4.0,9.15277777777778,2.569444444444444,1.0,2.2310344827586217,4.8611111111111125
9,21,0,6,1,0,0,0,0,16,6,4,3,8,11,9,5,1,1,0,0,2.14,3.4,3.75,1.0,0.8,10.0,12.4,3.8,3.6,11.4,10.0,4.2,6.0,2.0,2.4,0.0,0.2,0,6.787421383647798,1.5553459119496855,4.0,10.494871794871797,2.448076923076923,6.0,0.17138364779874138,0.4714743589743602
15,12,1,6,2,3,1,1,1,18,9,8,2,10,16,3,1,2,1,0,0,1.61,4.0,6.5,1.8,0.8,11.0,8.6,5.0,2.4,11.8,11.4,3.0,3.2,0.2,2.2,0.0,0.0,0,11.055555555555555,2.518055555555556,1.0,0.0,0.0,4.0,5.7868055555555555,-4.0
6,3,1,1,10,4,0,2,0,12,19,5,5,17,6,3,8,2,0,0,0,3.0,3.4,2.5,1.4,1.4,10.2,9.8,5.0,4.2,6.6,10.2,5.0,3.4,1.6,1.6,0.0,0.2,1,6.557333333333332,1.2366666666666666,10.0,10.986111111111112,2.3541666666666665,2.0,-6.103000000000001,4.670138888888889
16,25,1,15,5,3,0,3,0,12,7,4,1,7,10,5,4,0,2,0,0,1.2,7.5,17.0,2.4,1.6,19.0,14.0,6.0,4.8,7.8,10.2,7.4,5.6,1.0,1.4,0.0,0.0,1,9.791666666666666,2.301388888888889,4.0,3.152688172043011,0.7166666666666666,4.0,2.0465277777777775,-2.0653225806451614
1,10,1,9,6,2,0,0,0,9,9,5,6,17,12,5,9,2,1,0,0,1.44,5.0,7.5,1.6,0.8,14.6,9.8,4.8,2.0,10.6,12.0,7.4,4.4,0.8,2.6,0.0,0.0,0,15.612121212121213,3.1121212121212123,12.0,5.627083333333333,1.3854166666666667,5.0,-2.637878787878787,-1.49375
32,8,0,3,15,0,0,0,0,6,17,1,6,11,9,1,8,2,1,0,0,6.0,4.5,1.57,2.6,1.8,13.0,15.0,6.0,5.2,7.6,12.8,5.0,6.6,1.6,2.0,0.0,0.2,0,9.322666666666668,1.912,4.0,12.381333333333332,2.369333333333333,0.0,1.6173333333333346,7.375333333333333
33,25,1,8,4,2,0,0,0,14,17,6,6,11,7,8,6,3,1,0,0,1.8,3.6,5.25,1.4,0.8,12.4,10.6,5.0,2.6,8.8,11.0,4.8,6.4,1.8,1.0,0.0,0.4,0,9.830555555555556,2.6847222222222222,1.0,6.682051282051282,1.5833333333333337,2.0,5.257638888888889,2.1326923076923077
18,5,1,13,5,2,0,1,0,28,4,8,1,4,10,10,3,0,3,0,0,1.1,12.0,34.0,3.0,2.8,19.0,18.4,7.0,7.4,10.2,10.6,6.8,5.4,1.8,1.6,0.0,0.0,1,14.04927536231884,4.501449275362319,5.0,7.948148148148149,1.6209876543209876,2.0,4.275362318840578,2.784567901234568
10,11,1,5,5,3,0,0,0,19,6,6,0,13,13,12,1,0,3,0,0,1.75,4.2,4.75,0.8,1.6,15.0,15.6,6.6,4.6,10.8,13.0,4.6,5.6,2.2,2.6,0.2,0.0,0,9.366666666666667,2.3625000000000003,5.0,8.354545454545454,1.662121212121212,2.0,0.8645833333333339,3.008333333333333
8,16,0,13,15,1,1,1,0,10,13,4,6,7,9,4,4,0,2,0,0,2.8,3.6,2.54,1.6,1.2,20.8,12.6,5.4,4.0,11.2,9.6,10.8,7.2,2.0,0.4,0.0,0.0,1,7.8903333333333325,1.6538333333333333,0.0,4.583333333333333,1.1770833333333333,6.0,4.772083333333333,-3.119791666666667
1,30,1,12,10,2,0,0,0,9,13,2,4,11,17,6,6,2,2,0,0,1.44,5.1,7.0,2.2,1.8,16.4,14.6,6.4,4.6,9.0,13.0,4.8,4.4,1.4,1.2,0.0,0.2,0,16.31388888888889,2.9006944444444445,10.0,6.411111111111111,1.8755555555555556,5.0,-0.3927083333333332,-0.8566666666666665
21,15,0,2,9,0,2,0,1,6,12,1,5,11,5,5,9,0,0,0,0,2.6,3.3,3.0,1.4,1.8,14.8,12.0,4.0,4.2,12.0,6.6,6.0,5.0,2.4,0.8,0.0,0.0,0,2.801041666666667,0.5375,10.0,7.572549019607844,1.7166666666666668,2.0,-8.330729166666666,2.644607843137255
12,29,0,2,9,0,2,0,2,9,10,5,6,17,16,3,0,2,2,0,0,8.5,4.5,1.44,0.2,2.0,8.6,17.4,2.6,6.8,11.2,9.0,3.0,7.8,1.2,2.8,0.0,0.0,0,3.706666666666667,1.02,4.0,9.895652173913044,2.260869565217392,8.0,-1.6366666666666667,-1.9217391304347817
32,19,1,4,7,3,1,2,0,8,9,3,4,12,12,4,9,0,1,0,0,4.5,3.8,1.85,1.4,1.6,9.0,14.4,4.0,4.4,7.8,11.0,3.0,6.6,1.0,2.6,0.0,0.0,1,10.256410256410255,1.864102564102564,5.0,13.981481481481481,3.7074074074074073,6.0,1.06025641025641,2.844444444444445
7,6,0,2,3,1,2,0,0,19,3,5,2,11,15,10,2,1,3,0,0,2.62,3.0,3.2,0.6,1.4,11.0,8.8,3.6,3.0,10.2,10.8,3.0,3.4,1.6,1.6,0.0,0.0,0,2.657142857142857,0.5666666666666667,0.0,12.966666666666663,2.1966666666666663,6.0,1.611904761904762,1.5816666666666652
3,9,1,7,4,2,1,1,0,11,10,5,2,9,12,3,3,3,4,0,0,2.25,3.5,3.4,1.0,0.8,11.0,16.2,2.8,5.0,10.6,11.0,4.8,6.2,1.8,2.2,0.0,0.0,1,11.154545454545454,2.563636363636364,2.0,6.069230769230769,1.5358974358974358,3.0,4.859090909090909,0.8025641025641024
5,32,1,2,7,1,0,1,0,9,17,4,4,12,8,2,9,3,2,0,0,2.7,3.3,2.87,1.4,1.8,11.2,11.8,3.6,4.6,11.0,9.6,3.8,3.8,1.8,2.4,0.2,0.0,1,7.584615384615385,1.419230769230769,2.0,7.994871794871795,1.85,4.0,2.5019230769230774,0.9224358974358973
6,12,0,6,2,1,1,1,0,6,19,3,2,8,11,1,10,2,2,0,0,2.14,3.1,4.2,1.8,0.8,10.6,11.0,3.6,3.6,9.6,9.8,5.4,5.0,1.6,2.0,0.0,0.0,1,11.882666666666667,2.132,6.0,4.269135802469136,1.1246913580246911,3.0,1.0073333333333334,-0.3030864197530865
9,33,0,4,11,0,1,0,0,11,7,4,2,11,13,6,3,3,4,0,0,3.0,3.2,2.62,0.2,1.0,6.8,8.8,2.0,3.2,10.2,14.2,5.2,3.8,2.8,1.8,0.0,0.0,0,5.478571428571428,1.6857142857142855,3.0,9.505555555555556,1.9458333333333333,1.0,0.5821428571428564,4.725694444444445
19,21,1,7,1,3,2,0,2,18,13,10,8,16,8,10,6,2,2,0,0,1.44,4.5,9.0,2.0,1.6,12.0,12.2,4.6,5.6,13.4,11.2,5.0,4.6,1.6,1.6,0.0,0.2,0,19.930864197530866,4.010802469135803,10.0,14.271794871794874,3.2192307692307693,8.0,1.970833333333335,0.7455128205128219
29,7,1,9,1,1,0,1,0,19,8,7,6,7,11,6,2,2,1,0,1,1.22,7.0,15.0,2.4,1.0,13.6,11.2,5.6,3.8,11.6,13.2,7.4,5.4,2.0,2.0,0.0,0.0,1,9.968115942028986,2.569565217391305,8.0,0.0833333333333333,0.0083333333333333,0.0,-1.7311594202898544,0.0458333333333333
30,3,0,7,7,0,4,0,3,14,10,2,7,11,9,10,7,3,1,1,0,2.14,3.6,3.5,0.8,1.8,12.2,9.6,4.4,3.4,9.2,11.8,4.0,3.6,0.8,2.0,0.0,0.0,0,6.579710144927535,2.217391304347826,5.0,11.910144927536232,2.8521739130434782,2.0,-0.6014492753623193,5.381159420289855
15,10,0,9,5,1,2,1,1,8,17,2,8,10,11,2,10,2,1,1,0,2.2,3.4,3.6,2.0,1.0,11.2,9.8,5.0,3.2,11.4,14.2,5.4,4.4,0.8,1.6,0.0,0.0,0,9.967741935483872,2.7161290322580642,4.0,7.997777777777778,1.9388888888888889,5.0,2.3419354838709676,-0.03166666666666629
25,8,0,4,11,0,3,0,1,15,21,6,6,13,11,4,12,6,0,0,0,6.0,4.1,1.61,0.6,2.4,12.0,14.4,4.0,5.2,9.2,11.6,6.8,7.2,1.2,1.2,0.2,0.0,0,7.144,1.6880000000000002,0.0,8.293333333333333,2.572,0.0,4.416,5.432666666666666
11,1,0,5,15,1,5,1,1,21,9,4,7,11,12,4,2,2,0,0,0,5.25,4.33,1.66,2.0,1.2,12.4,9.2,3.8,4.2,10.0,11.2,4.8,6.2,1.8,1.6,0.0,0.2,0,7.602898550724637,1.901449275362319,3.0,15.479166666666666,2.9229166666666666,14.0,1.7521739130434781,-4.798958333333333
